2026-06-18 11:02:09,199 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:08,428 | INFO | 1 change detected
2026-06-18 12:16:08,785 | INFO | 1 change detected
2026-06-18 12:16:09,148 | INFO | 1 change detected
2026-06-18 12:16:09,510 | INFO | 1 change detected
2026-06-18 12:16:09,866 | INFO | 2 changes detected
2026-06-18 12:16:10,518 | INFO | 1 change detected
2026-06-18 12:16:10,957 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:10,958 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:10,958 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:11,179 | INFO | 1 change detected
2026-06-18 12:16:11,537 | INFO | 1 change detected
2026-06-18 12:16:11,890 | INFO | 1 change detected
2026-06-18 12:16:12,245 | INFO | 1 change detected
2026-06-18 12:16:12,606 | INFO | 1 change detected
2026-06-18 12:16:12,965 | INFO | 1 change detected
2026-06-18 12:16:13,320 | INFO | 1 change detected
2026-06-18 12:16:13,675 | INFO | 1 change detected
2026-06-18 12:16:14,033 | INFO | 1 change detected
2026-06-18 12:16:14,389 | INFO | 1 change detected
2026-06-18 12:16:14,747 | INFO | 1 change detected
2026-06-18 12:16:15,105 | INFO | 1 change detected
2026-06-18 12:16:15,463 | INFO | 1 change detected
2026-06-18 12:16:15,819 | INFO | 1 change detected
2026-06-18 12:16:16,173 | INFO | 1 change detected
2026-06-18 12:16:16,530 | INFO | 1 change detected
2026-06-18 12:16:16,895 | INFO | 1 change detected
2026-06-18 12:16:17,258 | INFO | 1 change detected
2026-06-18 12:16:17,620 | INFO | 1 change detected
2026-06-18 12:16:17,979 | INFO | 1 change detected
2026-06-18 12:16:18,339 | INFO | 1 change detected
2026-06-18 12:16:18,697 | INFO | 1 change detected
2026-06-18 12:16:19,060 | INFO | 1 change detected
2026-06-18 12:16:19,412 | INFO | 1 change detected
2026-06-18 12:16:19,770 | INFO | 1 change detected
2026-06-18 12:16:20,127 | INFO | 1 change detected
2026-06-18 12:16:20,483 | INFO | 1 change detected
2026-06-18 12:16:20,840 | INFO | 1 change detected
2026-06-18 12:16:21,200 | INFO | 1 change detected
2026-06-18 12:16:21,561 | INFO | 1 change detected
2026-06-18 12:16:21,915 | INFO | 1 change detected
2026-06-18 12:16:22,274 | INFO | 1 change detected
2026-06-18 12:16:22,627 | INFO | 2 changes detected
2026-06-18 12:16:23,201 | INFO | 1 change detected
2026-06-18 12:16:23,487 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:23,487 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:23,487 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:23,561 | INFO | 1 change detected
2026-06-18 12:16:23,915 | INFO | 1 change detected
2026-06-18 12:16:24,272 | INFO | 1 change detected
2026-06-18 12:16:24,632 | INFO | 1 change detected
2026-06-18 12:16:24,983 | INFO | 1 change detected
2026-06-18 12:16:25,610 | INFO | 1 change detected
2026-06-18 12:16:25,875 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:25,875 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:25,875 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:26,021 | INFO | 1 change detected
2026-06-18 12:16:26,386 | INFO | 1 change detected
2026-06-18 12:16:26,752 | INFO | 1 change detected
2026-06-18 12:16:27,109 | INFO | 1 change detected
2026-06-18 12:16:27,465 | INFO | 1 change detected
2026-06-18 12:16:27,825 | INFO | 1 change detected
2026-06-18 12:16:28,185 | INFO | 1 change detected
2026-06-18 12:16:28,543 | INFO | 1 change detected
2026-06-18 12:16:28,903 | INFO | 1 change detected
2026-06-18 12:16:29,262 | INFO | 1 change detected
2026-06-18 12:16:29,620 | INFO | 1 change detected
2026-06-18 12:16:29,982 | INFO | 2 changes detected
2026-06-18 12:16:30,575 | INFO | 1 change detected
2026-06-18 12:16:30,814 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:30,815 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:30,815 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:30,932 | INFO | 1 change detected
2026-06-18 12:16:31,293 | INFO | 2 changes detected
2026-06-18 12:16:31,915 | INFO | 1 change detected
2026-06-18 12:16:32,172 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:32,172 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:32,172 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:32,275 | INFO | 1 change detected
2026-06-18 12:16:32,641 | INFO | 1 change detected
2026-06-18 12:16:33,000 | INFO | 1 change detected
2026-06-18 12:16:33,354 | INFO | 1 change detected
2026-06-18 12:16:33,713 | INFO | 1 change detected
2026-06-18 12:16:34,068 | INFO | 1 change detected
2026-06-18 12:16:34,429 | INFO | 1 change detected
2026-06-18 12:16:34,782 | INFO | 1 change detected
2026-06-18 12:16:35,141 | INFO | 1 change detected
2026-06-18 12:16:35,505 | INFO | 2 changes detected
2026-06-18 12:16:36,092 | INFO | 1 change detected
2026-06-18 12:16:36,448 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:36,449 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:36,449 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:36,603 | INFO | 1 change detected
2026-06-18 12:16:36,967 | INFO | 1 change detected
2026-06-18 12:16:37,323 | INFO | 1 change detected
2026-06-18 12:16:37,677 | INFO | 1 change detected
2026-06-18 12:16:38,037 | INFO | 2 changes detected
2026-06-18 12:16:38,642 | INFO | 1 change detected
2026-06-18 12:16:38,890 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:38,891 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:38,891 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:39,008 | INFO | 1 change detected
2026-06-18 12:16:39,365 | INFO | 1 change detected
2026-06-18 12:16:39,719 | INFO | 2 changes detected
2026-06-18 12:16:40,351 | INFO | 1 change detected
2026-06-18 12:16:40,587 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:40,587 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:40,588 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:40,708 | INFO | 1 change detected
2026-06-18 12:16:41,070 | INFO | 1 change detected
2026-06-18 12:16:41,431 | INFO | 1 change detected
2026-06-18 12:16:41,783 | INFO | 1 change detected
2026-06-18 12:16:42,138 | INFO | 1 change detected
2026-06-18 12:16:42,499 | INFO | 1 change detected
2026-06-18 12:16:42,862 | INFO | 1 change detected
2026-06-18 12:16:43,226 | INFO | 1 change detected
2026-06-18 12:16:43,588 | INFO | 1 change detected
2026-06-18 12:16:43,948 | INFO | 1 change detected
2026-06-18 12:16:44,305 | INFO | 1 change detected
2026-06-18 12:16:44,666 | INFO | 1 change detected
2026-06-18 12:16:45,025 | INFO | 1 change detected
2026-06-18 12:16:45,385 | INFO | 1 change detected
2026-06-18 12:16:45,737 | INFO | 1 change detected
2026-06-18 12:16:46,103 | INFO | 1 change detected
2026-06-18 12:16:46,464 | INFO | 1 change detected
2026-06-18 12:16:46,819 | INFO | 1 change detected
2026-06-18 12:16:47,183 | INFO | 1 change detected
2026-06-18 12:16:47,542 | INFO | 1 change detected
2026-06-18 12:16:47,901 | INFO | 1 change detected
2026-06-18 12:16:48,259 | INFO | 1 change detected
2026-06-18 12:16:48,622 | INFO | 1 change detected
2026-06-18 12:16:48,975 | INFO | 1 change detected
2026-06-18 12:16:49,337 | INFO | 1 change detected
2026-06-18 12:16:49,697 | INFO | 1 change detected
2026-06-18 12:16:50,057 | INFO | 1 change detected
2026-06-18 12:16:50,419 | INFO | 1 change detected
2026-06-18 12:16:50,771 | INFO | 1 change detected
2026-06-18 12:16:51,126 | INFO | 1 change detected
2026-06-18 12:16:51,487 | INFO | 1 change detected
2026-06-18 12:16:51,848 | INFO | 1 change detected
2026-06-18 12:16:52,209 | INFO | 1 change detected
2026-06-18 12:16:52,566 | INFO | 1 change detected
2026-06-18 12:16:52,927 | INFO | 1 change detected
2026-06-18 12:16:53,289 | INFO | 1 change detected
2026-06-18 12:16:53,649 | INFO | 1 change detected
2026-06-18 12:16:54,008 | INFO | 1 change detected
2026-06-18 12:16:54,366 | INFO | 1 change detected
2026-06-18 12:16:54,722 | INFO | 2 changes detected
2026-06-18 12:16:55,330 | INFO | 1 change detected
2026-06-18 12:16:55,579 | INFO | package: mysql.connector.plugins
2026-06-18 12:16:55,579 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:16:55,580 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:16:55,740 | INFO | 1 change detected
2026-06-18 12:16:56,094 | INFO | 1 change detected
2026-06-18 12:16:56,445 | INFO | 1 change detected
2026-06-18 12:16:56,797 | INFO | 1 change detected
2026-06-18 12:16:57,153 | INFO | 1 change detected
2026-06-18 12:16:57,511 | INFO | 1 change detected
2026-06-18 12:16:57,874 | INFO | 1 change detected
2026-06-18 12:16:58,240 | INFO | 1 change detected
2026-06-18 12:16:58,597 | INFO | 1 change detected
2026-06-18 12:16:58,949 | INFO | 1 change detected
2026-06-18 12:16:59,303 | INFO | 2 changes detected
2026-06-18 12:16:59,971 | INFO | 1 change detected
2026-06-18 12:17:00,230 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:00,230 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:00,230 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:00,387 | INFO | 1 change detected
2026-06-18 12:17:00,745 | INFO | 1 change detected
2026-06-18 12:17:01,104 | INFO | 1 change detected
2026-06-18 12:17:01,463 | INFO | 1 change detected
2026-06-18 12:17:01,818 | INFO | 1 change detected
2026-06-18 12:17:02,184 | INFO | 1 change detected
2026-06-18 12:17:02,545 | INFO | 1 change detected
2026-06-18 12:17:02,912 | INFO | 1 change detected
2026-06-18 12:17:03,288 | INFO | 1 change detected
2026-06-18 12:17:03,649 | INFO | 1 change detected
2026-06-18 12:17:04,012 | INFO | 1 change detected
2026-06-18 12:17:04,369 | INFO | 1 change detected
2026-06-18 12:17:04,727 | INFO | 1 change detected
2026-06-18 12:17:05,086 | INFO | 1 change detected
2026-06-18 12:17:05,437 | INFO | 1 change detected
2026-06-18 12:17:05,793 | INFO | 1 change detected
2026-06-18 12:17:06,145 | INFO | 2 changes detected
2026-06-18 12:17:06,760 | INFO | 1 change detected
2026-06-18 12:17:07,011 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:07,011 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:07,011 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:07,164 | INFO | 1 change detected
2026-06-18 12:17:07,531 | INFO | 2 changes detected
2026-06-18 12:17:08,090 | INFO | 1 change detected
2026-06-18 12:17:08,327 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:08,327 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:08,327 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:08,442 | INFO | 1 change detected
2026-06-18 12:17:08,798 | INFO | 1 change detected
2026-06-18 12:17:09,159 | INFO | 1 change detected
2026-06-18 12:17:09,517 | INFO | 1 change detected
2026-06-18 12:17:09,877 | INFO | 1 change detected
2026-06-18 12:17:10,245 | INFO | 1 change detected
2026-06-18 12:17:10,609 | INFO | 1 change detected
2026-06-18 12:17:10,965 | INFO | 1 change detected
2026-06-18 12:17:11,317 | INFO | 1 change detected
2026-06-18 12:17:11,677 | INFO | 1 change detected
2026-06-18 12:17:12,093 | INFO | 2 changes detected
2026-06-18 12:17:12,701 | INFO | 1 change detected
2026-06-18 12:17:12,951 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:12,951 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:12,951 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:13,059 | INFO | 1 change detected
2026-06-18 12:17:13,415 | INFO | 1 change detected
2026-06-18 12:17:13,770 | INFO | 1 change detected
2026-06-18 12:17:14,126 | INFO | 1 change detected
2026-06-18 12:17:14,484 | INFO | 1 change detected
2026-06-18 12:17:14,841 | INFO | 1 change detected
2026-06-18 12:17:15,199 | INFO | 1 change detected
2026-06-18 12:17:15,563 | INFO | 1 change detected
2026-06-18 12:17:15,919 | INFO | 1 change detected
2026-06-18 12:17:16,279 | INFO | 1 change detected
2026-06-18 12:17:16,636 | INFO | 1 change detected
2026-06-18 12:17:16,994 | INFO | 1 change detected
2026-06-18 12:17:17,353 | INFO | 1 change detected
2026-06-18 12:17:17,719 | INFO | 1 change detected
2026-06-18 12:17:18,129 | INFO | 2 changes detected
2026-06-18 12:17:18,752 | INFO | 1 change detected
2026-06-18 12:17:18,990 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:18,990 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:18,990 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:19,116 | INFO | 1 change detected
2026-06-18 12:17:19,477 | INFO | 1 change detected
2026-06-18 12:17:19,839 | INFO | 1 change detected
2026-06-18 12:17:20,196 | INFO | 1 change detected
2026-06-18 12:17:20,554 | INFO | 1 change detected
2026-06-18 12:17:20,908 | INFO | 1 change detected
2026-06-18 12:17:21,273 | INFO | 1 change detected
2026-06-18 12:17:21,636 | INFO | 1 change detected
2026-06-18 12:17:21,995 | INFO | 1 change detected
2026-06-18 12:17:22,356 | INFO | 1 change detected
2026-06-18 12:17:22,716 | INFO | 1 change detected
2026-06-18 12:17:23,073 | INFO | 2 changes detected
2026-06-18 12:17:23,678 | INFO | 1 change detected
2026-06-18 12:17:23,943 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:23,943 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:23,943 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:24,134 | INFO | 1 change detected
2026-06-18 12:17:24,496 | INFO | 1 change detected
2026-06-18 12:17:24,853 | INFO | 1 change detected
2026-06-18 12:17:25,204 | INFO | 1 change detected
2026-06-18 12:17:25,563 | INFO | 1 change detected
2026-06-18 12:17:25,923 | INFO | 1 change detected
2026-06-18 12:17:26,288 | INFO | 1 change detected
2026-06-18 12:17:26,650 | INFO | 1 change detected
2026-06-18 12:17:27,012 | INFO | 1 change detected
2026-06-18 12:17:27,375 | INFO | 1 change detected
2026-06-18 12:17:27,734 | INFO | 1 change detected
2026-06-18 12:17:28,092 | INFO | 1 change detected
2026-06-18 12:17:28,452 | INFO | 2 changes detected
2026-06-18 12:17:29,059 | INFO | 1 change detected
2026-06-18 12:17:29,288 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:29,288 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:29,288 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:29,415 | INFO | 1 change detected
2026-06-18 12:17:29,771 | INFO | 1 change detected
2026-06-18 12:17:30,126 | INFO | 1 change detected
2026-06-18 12:17:30,487 | INFO | 1 change detected
2026-06-18 12:17:30,840 | INFO | 1 change detected
2026-06-18 12:17:31,193 | INFO | 1 change detected
2026-06-18 12:17:31,556 | INFO | 1 change detected
2026-06-18 12:17:31,920 | INFO | 1 change detected
2026-06-18 12:17:32,280 | INFO | 1 change detected
2026-06-18 12:17:32,639 | INFO | 1 change detected
2026-06-18 12:17:32,999 | INFO | 1 change detected
2026-06-18 12:17:33,359 | INFO | 2 changes detected
2026-06-18 12:17:33,985 | INFO | 1 change detected
2026-06-18 12:17:34,300 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:34,300 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:34,300 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:34,341 | INFO | 1 change detected
2026-06-18 12:17:34,701 | INFO | 1 change detected
2026-06-18 12:17:35,066 | INFO | 2 changes detected
2026-06-18 12:17:35,757 | INFO | 1 change detected
2026-06-18 12:17:36,000 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:36,000 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:36,000 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:36,158 | INFO | 1 change detected
2026-06-18 12:17:36,524 | INFO | 2 changes detected
2026-06-18 12:17:37,165 | INFO | 1 change detected
2026-06-18 12:17:37,412 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:37,412 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:37,412 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:37,572 | INFO | 1 change detected
2026-06-18 12:17:37,929 | INFO | 1 change detected
2026-06-18 12:17:38,289 | INFO | 1 change detected
2026-06-18 12:17:38,652 | INFO | 1 change detected
2026-06-18 12:17:39,014 | INFO | 1 change detected
2026-06-18 12:17:39,373 | INFO | 2 changes detected
2026-06-18 12:17:39,916 | INFO | 1 change detected
2026-06-18 12:17:40,202 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:40,202 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:40,202 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:40,279 | INFO | 1 change detected
2026-06-18 12:17:40,636 | INFO | 1 change detected
2026-06-18 12:17:41,001 | INFO | 1 change detected
2026-06-18 12:17:41,366 | INFO | 1 change detected
2026-06-18 12:17:41,727 | INFO | 1 change detected
2026-06-18 12:17:42,089 | INFO | 1 change detected
2026-06-18 12:17:42,453 | INFO | 1 change detected
2026-06-18 12:17:42,980 | INFO | 1 change detected
2026-06-18 12:17:43,208 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:43,208 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:43,208 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:43,343 | INFO | 1 change detected
2026-06-18 12:17:43,694 | INFO | 1 change detected
2026-06-18 12:17:44,053 | INFO | 1 change detected
2026-06-18 12:17:44,415 | INFO | 1 change detected
2026-06-18 12:17:44,772 | INFO | 1 change detected
2026-06-18 12:17:45,124 | INFO | 1 change detected
2026-06-18 12:17:45,488 | INFO | 1 change detected
2026-06-18 12:17:45,853 | INFO | 1 change detected
2026-06-18 12:17:46,210 | INFO | 1 change detected
2026-06-18 12:17:46,566 | INFO | 1 change detected
2026-06-18 12:17:46,932 | INFO | 1 change detected
2026-06-18 12:17:47,296 | INFO | 1 change detected
2026-06-18 12:17:47,660 | INFO | 1 change detected
2026-06-18 12:17:48,020 | INFO | 1 change detected
2026-06-18 12:17:48,380 | INFO | 1 change detected
2026-06-18 12:17:48,740 | INFO | 1 change detected
2026-06-18 12:17:49,103 | INFO | 1 change detected
2026-06-18 12:17:49,455 | INFO | 1 change detected
2026-06-18 12:17:49,819 | INFO | 1 change detected
2026-06-18 12:17:50,177 | INFO | 1 change detected
2026-06-18 12:17:50,528 | INFO | 1 change detected
2026-06-18 12:17:50,886 | INFO | 1 change detected
2026-06-18 12:17:51,243 | INFO | 1 change detected
2026-06-18 12:17:51,607 | INFO | 1 change detected
2026-06-18 12:17:51,966 | INFO | 1 change detected
2026-06-18 12:17:52,328 | INFO | 1 change detected
2026-06-18 12:17:52,687 | INFO | 1 change detected
2026-06-18 12:17:53,043 | INFO | 1 change detected
2026-06-18 12:17:53,402 | INFO | 1 change detected
2026-06-18 12:17:53,760 | INFO | 1 change detected
2026-06-18 12:17:54,113 | INFO | 2 changes detected
2026-06-18 12:17:54,699 | INFO | 1 change detected
2026-06-18 12:17:54,952 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:54,952 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:54,952 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:55,110 | INFO | 1 change detected
2026-06-18 12:17:55,462 | INFO | 2 changes detected
2026-06-18 12:17:56,062 | INFO | 1 change detected
2026-06-18 12:17:56,310 | INFO | package: mysql.connector.plugins
2026-06-18 12:17:56,311 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:17:56,311 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:17:56,472 | INFO | 1 change detected
2026-06-18 12:17:56,826 | INFO | 1 change detected
2026-06-18 12:17:57,188 | INFO | 1 change detected
2026-06-18 12:17:57,548 | INFO | 1 change detected
2026-06-18 12:17:57,914 | INFO | 1 change detected
2026-06-18 12:17:58,276 | INFO | 1 change detected
2026-06-18 12:17:58,639 | INFO | 1 change detected
2026-06-18 12:17:59,002 | INFO | 1 change detected
2026-06-18 12:17:59,363 | INFO | 2 changes detected
2026-06-18 12:17:59,933 | INFO | 1 change detected
2026-06-18 12:18:00,248 | INFO | package: mysql.connector.plugins
2026-06-18 12:18:00,248 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:18:00,248 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:18:00,390 | INFO | 1 change detected
2026-06-18 12:18:00,748 | INFO | 1 change detected
2026-06-18 12:18:01,110 | INFO | 1 change detected
2026-06-18 12:18:01,464 | INFO | 1 change detected
2026-06-18 12:18:01,823 | INFO | 2 changes detected
2026-06-18 12:18:02,384 | INFO | 1 change detected
2026-06-18 12:18:02,602 | INFO | package: mysql.connector.plugins
2026-06-18 12:18:02,603 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:18:02,603 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:18:02,742 | INFO | 1 change detected
2026-06-18 12:18:03,097 | INFO | 2 changes detected
2026-06-18 12:18:03,744 | INFO | 1 change detected
2026-06-18 12:18:03,975 | INFO | package: mysql.connector.plugins
2026-06-18 12:18:03,976 | INFO | plugin_name: caching_sha2_password
2026-06-18 12:18:03,976 | INFO | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2026-06-18 12:18:04,149 | INFO | 1 change detected
2026-06-18 12:18:04,505 | INFO | 1 change detected
2026-06-18 12:18:04,859 | INFO | 1 change detected
2026-06-18 12:18:05,214 | INFO | 1 change detected
2026-06-18 12:18:05,577 | INFO | 1 change detected
2026-06-18 12:18:05,929 | INFO | 1 change detected
2026-06-18 12:18:06,294 | INFO | 1 change detected
2026-06-18 12:18:06,650 | INFO | 1 change detected
2026-06-18 12:18:07,010 | INFO | 1 change detected
2026-06-18 12:18:07,373 | INFO | 1 change detected
2026-06-18 12:18:07,736 | INFO | 1 change detected
2026-06-18 12:18:08,087 | INFO | 1 change detected
2026-06-18 12:18:08,451 | INFO | 1 change detected
2026-06-18 12:18:08,817 | INFO | 1 change detected
2026-06-18 12:18:09,173 | INFO | 1 change detected
2026-06-18 12:18:09,530 | INFO | 1 change detected
2026-06-18 12:18:09,895 | INFO | 1 change detected
2026-06-18 12:18:10,246 | INFO | 1 change detected
2026-06-18 12:18:10,607 | INFO | 1 change detected
2026-06-18 12:18:10,970 | INFO | 1 change detected
2026-06-18 12:18:11,327 | INFO | 1 change detected
2026-06-18 12:18:11,687 | INFO | 1 change detected
2026-06-18 12:18:12,048 | INFO | 1 change detected
2026-06-18 12:18:12,411 | INFO | 1 change detected
2026-06-18 12:18:12,770 | INFO | 1 change detected
2026-06-18 12:18:13,129 | INFO | 1 change detected
2026-06-18 12:18:13,489 | INFO | 1 change detected
2026-06-18 12:18:13,853 | INFO | 1 change detected
2026-06-18 12:18:14,210 | INFO | 1 change detected
2026-06-18 12:18:14,571 | INFO | 1 change detected
2026-06-18 12:18:14,931 | INFO | 1 change detected
2026-06-18 12:18:15,290 | INFO | 1 change detected
2026-06-18 12:18:15,657 | INFO | 1 change detected
2026-06-18 12:18:16,015 | INFO | 1 change detected
2026-06-18 12:18:16,371 | INFO | 1 change detected
2026-06-18 12:18:16,730 | INFO | 1 change detected
2026-06-18 12:18:17,093 | INFO | 1 change detected
2026-06-18 12:18:17,455 | INFO | 1 change detected
2026-06-18 12:18:17,813 | INFO | 1 change detected
2026-06-18 12:18:18,179 | INFO | 1 change detected
2026-06-18 12:18:18,536 | INFO | 1 change detected
2026-06-18 12:18:18,898 | INFO | 1 change detected
2026-06-18 12:18:19,257 | INFO | 1 change detected
2026-06-18 12:18:19,623 | INFO | 1 change detected
2026-06-18 12:18:19,976 | INFO | 1 change detected
2026-06-18 12:18:20,333 | INFO | 1 change detected
2026-06-18 12:18:20,698 | INFO | 1 change detected
2026-06-18 12:18:21,061 | INFO | 1 change detected
2026-06-18 12:18:21,416 | INFO | 1 change detected
2026-06-18 12:18:21,770 | INFO | 1 change detected
2026-06-18 12:18:22,133 | INFO | 1 change detected
2026-06-18 12:18:22,491 | INFO | 1 change detected
2026-06-18 12:18:22,849 | INFO | 1 change detected
2026-06-18 12:18:23,209 | INFO | 1 change detected
2026-06-18 12:18:23,574 | INFO | 1 change detected
2026-06-18 12:18:23,936 | INFO | 1 change detected
2026-06-18 12:18:24,295 | INFO | 1 change detected
2026-06-18 12:18:24,655 | INFO | 1 change detected
2026-06-18 12:18:25,014 | INFO | 1 change detected
2026-06-18 12:18:25,380 | INFO | 1 change detected
2026-06-18 12:18:25,746 | INFO | 1 change detected
2026-06-18 12:18:26,105 | INFO | 1 change detected
2026-06-18 12:18:26,461 | INFO | 1 change detected
2026-06-18 12:18:26,814 | INFO | 1 change detected
2026-06-18 12:18:27,173 | INFO | 1 change detected
2026-06-18 12:18:27,530 | INFO | 1 change detected
2026-06-18 12:18:27,885 | INFO | 1 change detected
2026-06-18 12:18:28,244 | INFO | 1 change detected
2026-06-18 12:18:28,605 | INFO | 1 change detected
2026-06-18 12:18:28,962 | INFO | 1 change detected
2026-06-18 12:18:29,319 | INFO | 1 change detected
2026-06-18 12:18:29,672 | INFO | 1 change detected
2026-06-18 12:18:30,035 | INFO | 1 change detected
2026-06-18 12:18:30,386 | INFO | 1 change detected
2026-06-18 12:18:30,745 | INFO | 1 change detected
2026-06-18 12:18:31,104 | INFO | 1 change detected
2026-06-18 12:18:31,462 | INFO | 1 change detected
2026-06-18 12:18:31,823 | INFO | 1 change detected
2026-06-18 12:18:32,182 | INFO | 1 change detected
2026-06-18 12:18:32,549 | INFO | 1 change detected
2026-06-18 12:18:32,903 | INFO | 1 change detected
2026-06-18 12:18:33,262 | INFO | 1 change detected
2026-06-18 12:18:33,623 | INFO | 1 change detected
2026-06-18 12:18:33,982 | INFO | 1 change detected
2026-06-18 12:18:34,341 | INFO | 1 change detected
2026-06-18 12:18:34,703 | INFO | 1 change detected
2026-06-18 12:18:35,062 | INFO | 1 change detected
